Northing_m,Easting_m,Elevation_m,Resistivity_ohmm
4259321.0,336383.0,573.0506,957.82
4259322.0,331264.5,410.372,3.24
4259323.0,331992.4,426.9575,3.27
4259324.0,338567.2,442.7651,414.34
4259325.0,337833.6,397.5796,1275.62
4259329.0,336360.8,571.8661,954.17
4259330.0,340745.3,421.4364,442.4
4259332.0,332696.7,445.5245,7.96
4259340.0,336329.5,569.931,947.03
4259340.0,344371.5,357.8825,237.89
4259345.0,328823.6,569.325,2.49
4259345.0,339971.2,610.2112,2056.36
4259347.0,333386.9,466.9779,24.26
4259356.0,336285.7,567.3577,932.75
4259357.0,329650.0,578.2315,4.09
4259361.0,337003.4,597.476,1260.61
4259362.0,334077.2,485.0273,48.1
4259367.0,342104.4,642.4883,798.52
4259368.0,330401.0,591.3376,3.76
4259370.0,345749.7,562.0637,824.05
4259377.0,334767.4,505.3622,94.26
4259378.0,336225.2,565.2114,903.95
4259383.0,337673.9,387.0128,1630.87
4259392.0,335457.7,530.7655,217.67
4259394.0,338375.1,426.6861,614.09
4259397.0,343482.7,330.1937,1269.96
4259400.0,324745.7,527.2375,4.93
4259401.0,331776.3,421.7095,2.9
4259401.0,347127.9,473.6703,695.18
4259407.0,339071.5,498.5947,248.99
4259408.0,331026.3,402.5067,4.9
4259408.0,336874.0,595.4291,1252.28
4259409.0,336141.5,562.1295,845.5
4259411.0,332480.5,439.834,6.68
4259424.0,341217.8,539.6865,100.04
4259426.0,333170.8,459.3584,18.04
4259428.0,344860.9,347.5823,136.95
4259441.0,333861.0,477.4394,43.37
4259441.0,337514.1,619.1984,1339.91
4259448.0,336764.2,591.9316,1261.81
4259451.0,336025.3,556.8989,730.82
4259453.0,326587.9,534.9301,1.65
4259453.0,327582.1,543.1167,1.71
4259455.0,342593.9,561.1681,3014.88
4259456.0,334551.3,498.3177,78.31
4259458.0,338199.0,415.2102,835.26
4259458.0,346239.1,527.5917,1874.52
4259459.0,339657.3,575.3194,877.27
4259467.0,323520.4,540.5427,2.5
4259467.0,340367.5,358.1643,1941.49
4259470.0,335241.6,521.7918,138.08
4259479.0,328456.1,558.0147,2.33
4259480.0,331560.2,415.6442,3.3
4259480.0,336678.3,589.6477,1276.74
4259483.0,330083.3,582.5865,3.19
4259485.0,343972.1,336.3714,511.56
4259490.0,332264.4,432.0995,5.51
4259491.0,329283.1,574.2784,2.98
4259495.0,338828.7,466.0254,337.12
4259500.0,337354.4,611.3138,1453.07
4259502.0,336616.4,587.5082,1287.88
4259503.0,330766.4,598.5859,7.36
4259505.0,332954.7,451.4408,13.87
4259505.0,335876.7,549.1754,546.04
4259512.0,341705.1,610.6578,141.66
4259516.0,325420.0,531.9425,4.37
4259516.0,345350.3,621.5376,186.06
4259518.0,336571.7,584.7303,1294.16
4259518.0,338035.2,403.6023,1062.72
4259519.0,333644.9,471.5695,37.27
4259530.0,336539.3,582.5292,1296.9
4259534.0,334335.2,491.4158,66.1
4259539.0,336516.2,580.9024,1297.58
4259543.0,343083.3,602.7004,2362.62
4259545.0,336499.8,579.6274,1297.28
4259546.0,346728.6,492.9492,1392.75
4259549.0,335025.4,512.6269,97.71
4259549.0,336487.0,578.8134,1296.56
4259554.0,336475.1,578.4681,1295.47
4259558.0,336463.4,578.5063,1293.94
4259558.0,337194.6,604.2725,1494.24
4259561.0,331338.6,408.6744,4.62
4259562.0,336451.6,578.4643,1291.92
4259563.0,339371.8,542.6128,317.57
4259566.0,336439.9,578.1928,1289.4
4259568.0,332048.3,425.6338,4.49
4259568.0,340820.1,451.4257,350.48
4259569.0,335701.6,540.3995,337.41
4259572.0,336424.8,577.5284,1285.47
4259573.0,344461.5,324.1861,204.62
4259575.0,338609.0,438.3412,587.92
4259576.0,337875.5,393.3804,1307.25
4259580.0,336402.7,575.7637,1277.97
4259583.0,332738.5,445.341,11.23
4259591.0,336371.4,573.0447,1263.7
4259592.0,340024.1,631.7238,2219.63
4259597.0,324205.4,528.2971,3.6
4259598.0,333428.8,465.651,29.46
4259600.0,342194.5,544.7498,1231.82
4259604.0,345839.8,555.3446,988.36
4259606.0,327159.5,539.9667,0.93
4259607.0,330480.0,592.251,5.64
4259607.0,336327.6,570.4071,1235.82
4259611.0,329733.7,575.8919,2.61
4259612.0,337045.3,601.2561,1516.66
4259613.0,334119.0,483.68,56.52
4259616.0,328078.5,545.9806,3.76
4259624.0,328915.7,565.8164,1.47
4259628.0,334809.3,504.1732,79.94
4259629.0,336267.1,568.5375,1180.75
4259631.0,343572.7,660.0822,1101.26
4259634.0,337715.7,384.5496,1571.1
4259634.0,347218.0,483.0267,746.79
4259639.0,326076.2,531.5467,2.82
4259643.0,335499.6,531.833,172.85
4259645.0,338417.0,421.0408,857.05
4259647.0,331100.4,401.7497,6.35
4259647.0,331832.2,420.5611,3.99
4259657.0,339113.4,534.5574,186.73
4259658.0,341305.7,546.919,50.81
4259659.0,336915.9,599.4472,1551.0
4259660.0,336183.3,564.9279,1072.25
4259661.0,344951.0,669.5394,88.68
4259662.0,332522.4,438.8973,9.35
4259677.0,333212.7,457.3648,22.89
4259688.0,342683.9,499.0042,2506.23
4259692.0,333902.9,476.1948,48.34
4259692.0,337556.0,617.3945,1170.69
4259692.0,346329.2,527.0136,1910.4
4259699.0,336806.0,595.2238,1596.07
4259702.0,336067.2,559.0166,870.26
4259706.0,334593.2,497.1487,72.78
4259706.0,339710.2,599.4791,965.99
4259706.0,340442.3,389.0638,1885.67
4259709.0,338240.8,410.3117,1066.79
4259713.0,324879.7,530.9227,3.97
4259719.0,344062.2,646.9063,491.79
4259721.0,335283.4,522.1296,87.9
4259723.0,330162.3,582.8865,3.31
4259726.0,331616.0,413.0686,4.31
4259730.0,336720.2,591.7806,1636.35
4259741.0,332306.3,432.1686,7.71
4259742.0,330840.5,597.1038,7.26
4259744.0,329366.8,570.0159,1.17
4259746.0,338870.6,490.5997,239.49
4259746.0,341795.1,551.0365,214.53
4259749.0,345440.4,597.3551,175.09
4259750.0,337396.2,609.1465,1333.76
4259753.0,336658.3,588.8635,1662.43
4259755.0,332996.5,449.772,18.27
4259756.0,335918.6,551.593,574.76
4259758.0,328548.3,553.3139,1.48
4259760.0,327683.5,540.5377,2.55
4259769.0,336613.5,586.1557,1676.69
4259769.0,338077.1,397.4889,1183.22
4259770.0,333686.8,469.6281,39.71
4259776.0,326694.3,535.2951,1.44
4259776.0,343173.4,585.6307,1899.56
4259779.0,346818.6,495.037,1436.36
4259781.0,336581.2,584.5993,1683.24
4259785.0,334377.0,490.243,67.89
4259789.0,336558.0,583.4425,1685.43
4259793.0,323665.1,535.5164,3.36
4259795.0,336541.7,582.5531,1685.51
4259800.0,335067.3,512.7953,55.27
4259800.0,336528.9,581.7965,1684.67
4259802.0,340907.9,495.4457,267.03
4259804.0,336517.0,581.1689,1683.12
4259806.0,331394.5,406.9905,5.34
4259806.0,344551.6,661.854,149.48
4259808.0,337236.5,602.9854,1470.36
4259809.0,336505.3,580.63,1680.76
4259810.0,339424.6,551.8061,334.82
4259813.0,336493.5,580.0907,1677.55
4259817.0,336481.8,579.5749,1673.43
4259819.0,332090.1,426.191,6.34
4259820.0,335743.5,541.7624,291.5
4259823.0,336466.7,578.852,1666.94
4259826.0,338650.9,443.8557,450.78
4259827.0,337917.3,387.8586,1291.01
4259831.0,336444.6,577.1825,1654.43
4259831.0,340098.8,630.6031,2285.83
4259833.0,342284.6,491.1071,1354.07
4259834.0,332780.4,444.7048,15.04
4259835.0,325538.1,532.1539,3.23
4259837.0,345929.8,556.1145,1202.49
4259842.0,336413.2,575.2265,1630.5
4259846.0,330554.1,591.0227,5.42
4259849.0,333470.7,463.9129,31.38
4259850.0,329812.7,574.2153,1.36
4259858.0,336369.5,572.7125,1583.91
4259863.0,337087.1,599.6431,1598.31
4259864.0,334160.9,482.8456,60.58
4259864.0,343662.8,623.1547,999.0
4259867.0,347308.1,490.1412,821.63
4259878.0,328999.4,560.5896,0.58
4259879.0,334851.2,504.8718,46.79
4259880.0,336308.9,569.4983,1493.51
4259885.0,337757.6,380.7185,1444.48
4259891.0,341395.8,518.7793,48.94
4259893.0,331156.2,402.4535,6.33
4259893.0,335541.4,532.0776,115.7
4259894.0,345041.0,653.4972,53.47
4259895.0,328170.6,544.6721,3.68
4259896.0,338458.8,423.2694,734.66
4259898.0,331874.0,418.784,5.56
4259904.0,339166.2,534.4233,158.37
4259910.0,324339.3,526.2831,5.16
4259910.0,336957.7,596.7477,1723.13
4259911.0,336225.2,565.7272,1321.76
4259913.0,332564.3,439.3446,12.6
4259914.0,327260.9,537.5986,1.0
4259921.0,342774.0,479.2038,2113.6
4259925.0,346419.3,530.6346,1800.25
4259928.0,333254.5,455.6712,25.52
4259940.0,340530.1,425.34,1434.53
4259942.0,333944.8,475.1729,50.19
4259943.0,337597.8,614.1078,969.81
4259945.0,339784.9,589.7786,1166.69
4259950.0,336847.9,592.2971,1836.8
4259952.0,344152.2,615.1969,399.17
4259953.0,336109.0,560.3955,1021.59
4259957.0,334635.0,497.103,50.24
4259960.0,338282.7,410.7926,941.58
4259962.0,326182.6,530.9639,2.56
4259962.0,330236.4,582.8778,2.81
4259972.0,335325.3,523.9772,47.25
4259977.0,331657.9,409.6307,5.56
4259979.0,341885.2,516.5031,318.16
4259981.0,336762.0,588.5846,1920.18
4259982.0,345530.5,582.3785,256.6
4259984.0,329445.8,566.28,0.5
4259988.0,330896.3,596.7694,5.32
4259991.0,332348.1,432.2526,10.56
4259993.0,338923.4,494.7913,154.55
4260001.0,337438.1,605.9221,1145.54
4260004.0,336700.1,586.0892,1969.23
4260006.0,333038.4,448.3625,21.62
4260007.0,335960.4,553.0816,623.27
4260009.0,343263.4,549.276,1750.3
4260012.0,328632.0,550.1466,1.01
4260013.0,346908.7,500.0857,1474.06
4260019.0,338119.0,396.3891,1034.56
4260020.0,336655.4,583.7501,1994.88
4260021.0,333728.7,467.8724,38.97
4260032.0,324997.7,532.4236,4.73
4260032.0,336623.1,582.2057,2006.65
4260036.0,334418.9,489.2971,57.72
4260036.0,340998.0,497.7938,168.13
4260039.0,327775.6,539.4968,3.73
4260040.0,336599.9,580.8088,2010.89
4260040.0,344641.7,650.1268,83.43
4260046.0,336583.5,579.5818,2011.57
4260049.0,339499.3,547.1584,490.68
4260051.0,335109.2,515.449,26.08
4260051.0,336570.7,579.0352,2010.75
4260055.0,336558.9,578.6166,2008.83
4260057.0,331436.4,404.1074,5.93
4260059.0,336547.1,577.911,2005.74
4260059.0,337278.4,598.8269,1359.09
4260064.0,336535.4,577.2435,2001.45
4260065.0,340186.7,631.5072,2066.84
4260067.0,342374.6,458.9428,1337.2
4260068.0,336523.6,576.7592,1995.91
4260070.0,332132.0,423.7735,8.91
4260070.0,346019.9,559.1573,1111.47
4260071.0,335785.4,543.2543,285.58
4260073.0,336508.6,576.2834,1987.16
4260073.0,338703.8,450.6604,258.69
4260078.0,337959.2,385.4467,1095.87
4260081.0,336486.4,575.5231,1970.37
4260083.0,326795.7,534.4747,1.43
4260085.0,332822.3,442.8808,18.55
4260089.0,329886.8,573.3901,0.84
4260092.0,330609.9,590.105,4.64
4260093.0,336455.1,574.6164,1938.56
4260097.0,343752.9,571.9445,866.42
4260100.0,333512.5,460.8094,30.32
4260106.0,323799.0,530.3253,6.69
4260109.0,336411.3,572.077,1877.71
4260114.0,337129.0,596.1907,1594.63
4260115.0,334202.8,481.941,59.38
4260117.0,329078.4,556.5888,0.48
4260124.0,341485.8,472.5971,44.16
4260128.0,345131.1,640.0828,39.36
4260129.0,334893.0,507.2523,22.23
4260131.0,336350.8,568.2318,1762.81
4260136.0,337799.5,619.2785,682.11
4260143.0,338511.7,430.0233,436.47
4260143.0,339241.0,513.175,215.11
4260144.0,331198.1,400.4716,6.07
4260144.0,335583.3,531.6101,102.37
4260149.0,328254.3,543.2754,3.38
4260149.0,331915.9,415.9125,7.84
4260155.0,342864.1,451.4438,2027.61
4260158.0,325644.5,531.0996,3.08
4260158.0,346509.3,533.755,1647.36
4260161.0,336267.1,563.0499,1552.5
4260161.0,336999.6,594.1105,1819.78
4260164.0,332606.1,437.0785,15.93
4260173.0,340620.2,438.7669,882.92
4260178.0,333296.4,453.206,25.72
4260179.0,339872.8,579.8855,1545.66
4260185.0,344242.3,599.4262,298.94
4260193.0,327353.1,536.8011,1.23
4260193.0,333986.6,475.1302,50.32
4260194.0,337639.7,609.8819,789.3
4260201.0,336889.8,588.3195,2008.09
4260204.0,336150.9,555.493,1200.02
4260207.0,338335.5,413.4004,610.37
4260208.0,330292.2,580.2708,2.63
4260208.0,334676.9,499.6255,28.23
4260212.0,341975.3,492.4838,353.51
4260216.0,345620.5,590.2827,261.47
4260223.0,329519.9,564.0876,0.49
4260223.0,335367.2,522.9191,37.69
4260227.0,331699.8,407.8477,7.32
4260229.0,324457.4,526.8093,9.66
4260231.0,338998.1,483.7783,145.7
4260232.0,336803.9,583.0175,2134.0
4260239.0,330938.2,595.4694,4.34
4260242.0,332390.0,429.9057,13.74
4260243.0,343353.5,501.9639,1174.5
4260246.0,346998.8,490.8309,1537.4
4260251.0,328711.0,547.4922,1.1
4260252.0,337480.0,601.4103,1000.42
4260255.0,336742.0,579.7274,2203.03
4260257.0,333080.3,446.2799,23.53
4260258.0,336002.3,548.155,747.28
4260266.0,338171.8,398.7037,720.12
4260269.0,326284.0,531.7849,2.64
4260269.0,341088.1,455.569,89.16
4260271.0,336697.3,576.9926,2237.07
4260272.0,333770.5,467.8192,37.44
4260273.0,344731.7,646.443,36.46
4260283.0,336664.9,574.7275,2251.86
4260283.0,339587.2,541.1445,937.99
4260287.0,334460.8,490.645,42.54
4260291.0,336641.8,573.0978,2256.84
4260293.0,327859.3,539.1463,4.81
4260297.0,336625.4,571.6886,2257.41
4260298.0,340276.7,636.2318,1704.01
4260300.0,342464.7,416.0733,1335.2
4260301.0,335151.0,514.5804,18.69
4260302.0,336612.6,570.8423,2256.17
4260303.0,323258.7,538.1723,6.08
4260303.0,346110.0,557.0244,1018.63
4260306.0,336600.7,570.2542,2253.59
4260308.0,331478.2,400.8621,6.87
4260310.0,336589.0,569.4796,2249.65
4260310.0,337320.2,594.5329,1309.28
4260311.0,338778.5,460.3459,176.38
4260314.0,336577.2,568.8182,2244.28
4260319.0,336565.5,568.4135,2237.47
4260321.0,332173.9,420.6289,11.96
4260321.0,335827.2,541.5157,363.19
4260324.0,336550.4,567.9724,2226.89
4260324.0,338012.0,387.3007,798.68
4260330.0,343842.9,543.7257,725.37
4260332.0,336528.3,567.6225,2207.01
4260335.0,329942.6,569.3741,0.91
4260336.0,332864.1,439.7875,21.57
4260343.0,330651.8,587.9899,4.55
4260344.0,336496.9,567.3986,2170.24
4260351.0,333554.4,459.3964,28.78
4260354.0,325104.2,532.7439,7.06
4260356.0,329152.5,554.7232,0.77
4260357.0,341575.9,455.6367,46.38
4260360.0,336453.2,566.1516,2102.2
4260361.0,345221.2,649.0538,24.49
4260362.0,326887.9,535.0713,1.6
4260364.0,337170.9,590.9904,1672.82
4260365.0,334244.6,481.7943,55.37
4260377.0,339328.8,510.2753,447.05
4260380.0,334934.9,505.3248,15.38
4260381.0,338586.4,435.9602,267.15
4260382.0,336392.7,564.0529,1978.69
4260382.0,337852.3,619.576,500.72
4260388.0,342954.1,418.0261,1321.06
4260389.0,328333.3,542.8595,3.16
4260391.0,346599.4,517.0233,1523.24
4260395.0,331239.9,598.0211,4.93
4260395.0,335625.1,532.7381,144.37
4260400.0,331957.8,414.1705,10.55
4260406.0,340710.2,416.5671,572.95
4260412.0,336308.9,560.6106,1761.26
4260412.0,337041.5,588.315,2014.16
4260412.0,339962.8,579.9667,1783.81
4260414.0,332648.0,432.8706,19.19
4260418.0,344332.4,593.2624,211.18
4260425.0,323917.1,526.596,12.68
4260429.0,333338.3,452.1618,25.7
4260441.0,337692.6,609.5591,613.48
4260444.0,334028.5,475.2241,51.15
4260445.0,338410.3,415.1037,384.78
4260445.0,342065.3,445.0954,447.12
4260447.0,327436.8,537.1874,1.65
4260449.0,345710.6,587.5045,268.03
4260452.0,336931.6,583.7335,2280.97
4260454.0,336192.7,553.9518,1406.01
4260458.0,330334.1,577.2531,3.01
4260459.0,334718.8,498.1724,17.84
4260465.0,325745.9,531.0821,3.55
4260466.0,339086.0,483.8649,233.28
4260468.0,329575.8,562.2119,0.97
4260474.0,335409.0,523.8535,57.95
4260476.0,343443.6,475.4025,757.96
4260478.0,331741.6,408.174,9.34
4260479.0,347088.8,469.8659,1619.75
4260483.0,336845.8,579.1923,2442.85
4260489.0,330980.0,593.0618,4.17
4260490.0,328785.1,546.9034,1.66
4260493.0,332431.9,427.3074,16.7
4260499.0,337532.8,600.9062,868.84
4260502.0,341178.1,415.047,50.12
4260505.0,336783.9,576.4892,2522.72
4260505.0,338246.5,403.1195,484.74
4260506.0,344821.8,648.744,26.29
4260508.0,333122.1,444.4974,25.68
4260509.0,336044.2,547.9084,944.6
4260516.0,339677.3,538.5994,1700.36
4260522.0,336739.1,574.6578,2557.02
4260523.0,333812.4,468.2806,37.26
4260531.0,340366.8,637.9411,1395.01
4260532.0,327938.3,539.7485,6.16
4260533.0,336706.8,572.991,2568.54
4260533.0,342554.8,372.0685,1403.51
4260537.0,334502.6,490.3159,31.78
4260537.0,346200.0,530.2127,955.8
4260542.0,336683.6,572.3228,2569.65
4260545.0,338866.3,464.1181,192.45
4260548.0,336667.2,572.0266,2566.81
4260549.0,326376.2,531.0525,2.97
4260551.0,324563.8,527.7639,13.15
4260552.0,335192.9,514.408,27.72
4260552.0,336654.5,571.9447,2562.59
4260557.0,336642.6,572.1017,2557.03
4260557.0,337373.1,596.7829,1294.21
4260559.0,331520.1,400.49,8.05
4260561.0,336630.9,572.2038,2549.93
4260563.0,338086.8,391.3028,569.4
4260564.0,343933.0,541.4286,506.94
4260565.0,336619.1,572.3474,2541.24
4260570.0,336607.4,572.5619,2530.98
4260572.0,332215.7,421.3931,14.37
4260572.0,335869.1,543.1709,522.35
4260575.0,336592.3,572.6194,2515.84
4260583.0,336570.2,572.1288,2489.05
4260586.0,329984.5,567.0881,1.58
4260587.0,332906.0,437.0589,25.33
4260591.0,341666.0,446.2094,58.23
4260594.0,330693.7,585.3673,4.7
4260594.0,345311.2,634.0494,33.55
4260595.0,336538.8,570.7743,2442.52
4260601.0,333596.3,460.4658,28.53
4260602.0,329208.3,555.072,2.15
4260610.0,336495.0,569.5674,2361.67
4260610.0,339418.9,510.6277,993.9
4260611.0,337223.7,595.0502,1830.72
4260615.0,338674.2,441.7176,229.99
4260616.0,326971.6,534.33,1.93
4260616.0,334286.5,481.1306,51.0
4260621.0,337927.0,380.8304,687.77
4260621.0,343044.2,409.3771,766.52
4260622.0,323376.8,534.2254,11.61
4260625.0,346689.5,485.4992,1446.38
4260628.0,328407.4,542.5651,2.75
4260631.0,334976.8,504.1343,18.23
4260632.0,336434.5,568.1962,2223.26
4260640.0,340800.3,368.4584,437.51
4260646.0,331281.8,596.3068,5.75
4260646.0,335667.0,536.4981,244.82
4260646.0,340052.9,586.4876,1800.92
4260650.0,331999.6,414.3208,12.24
4260652.0,344422.4,595.639,106.56
4260658.0,337094.3,592.6568,2337.08
4260662.0,325205.6,531.9876,7.3
4260663.0,336350.8,566.2444,1977.3
4260665.0,332689.9,431.1826,22.89
4260679.0,337767.3,614.3659,461.91
4260679.0,342155.4,394.8404,573.75
4260680.0,333380.1,453.0843,26.78
4260680.0,338498.1,419.9948,305.48
4260682.0,345800.7,566.8954,318.35
4260686.0,327515.8,536.2703,2.39
4260695.0,334070.4,473.2847,52.08
4260698.0,336984.5,589.8332,2719.28
4260699.0,339176.1,488.6218,491.97
4260705.0,336234.6,562.488,1541.43
4260709.0,330376.0,576.7703,3.36
4260709.0,343533.6,487.614,488.17
4260710.0,334760.6,495.5208,19.44
4260713.0,347178.9,459.3977,1690.14
4260719.0,329617.6,560.8922,2.64
4260724.0,335450.9,528.9282,114.21
4260729.0,331783.5,407.3615,10.36
4260730.0,336898.6,587.2861,2938.51
4260735.0,341268.2,385.0814,32.97
4260736.0,328840.9,548.0142,2.42
4260738.0,337607.5,606.8228,718.71
4260739.0,338334.4,406.7452,384.04
4260740.0,331021.9,590.8325,4.12
4260740.0,344911.9,632.6463,23.68
4260744.0,325838.0,530.1861,3.58
4260744.0,332473.7,425.9528,18.88
4260748.0,324023.5,523.4657,15.14
4260750.0,339767.3,543.9498,2184.67
4260752.0,336836.7,585.4685,3016.01
4260759.0,333164.0,444.2404,28.83
4260759.0,336086.0,556.4952,1030.28
4260765.0,340456.9,618.9148,885.09
4260767.0,342644.8,645.8283,587.06
4260768.0,336792.0,584.5935,2981.26
4260770.0,346290.1,514.3014,926.5
4260771.0,328012.4,539.4462,5.96
4260773.0,333854.2,464.6832,37.12
4260779.0,338956.4,464.5176,319.11
4260780.0,336759.6,583.9117,2941.8
4260788.0,334544.5,489.2023,31.16
4260789.0,336736.5,583.2737,2906.33
4260795.0,336720.1,583.0636,2877.77
4260796.0,337447.8,605.7484,1212.08
4260797.0,338174.6,395.7598,460.08
4260797.0,344023.1,545.3086,300.1
4260799.0,336707.3,583.0783,2853.61
4260802.0,326459.9,529.666,3.32
4260803.0,335234.8,518.972,60.29
4260804.0,336695.4,583.2002,2829.69
4260808.0,336683.7,583.3083,2804.57
4260810.0,331562.0,401.6624,8.72
4260812.0,336672.0,583.4377,2778.07
4260816.0,336660.2,583.6443,2750.21
4260822.0,336645.1,583.7946,2712.87
4260823.0,332257.6,420.2893,14.63
4260823.0,335911.0,549.9972,581.38
4260824.0,341756.0,419.7411,68.21
4260827.0,345401.3,610.2713,46.46
4260830.0,336623.0,583.3231,2654.29
4260836.0,330026.4,568.78,2.32
4260837.0,332947.9,435.6402,30.14
4260841.0,336591.7,581.6605,2564.74
4260844.0,330735.5,582.6465,4.09
4260844.0,339508.9,534.6149,1741.33
4260849.0,338764.3,443.9141,300.26
4260850.0,337298.4,608.9918,1907.77
4260852.0,333638.1,455.9482,27.51
4260853.0,329250.2,555.5156,4.31
4260854.0,343134.3,426.3258,461.43
4260855.0,327050.6,532.5021,2.37
4260855.0,338014.9,385.6887,567.21
4260857.0,336547.9,579.3303,2428.38
4260858.0,324665.2,529.8866,9.22
4260858.0,346779.5,467.2156,1406.66
4260867.0,334328.4,480.3123,49.42
4260873.0,328463.2,542.2655,1.83
4260873.0,340890.4,615.438,172.54
4260879.0,336487.4,576.9055,2223.46
4260879.0,340142.9,579.9558,1267.81
4260882.0,335018.6,507.4405,39.14
4260885.0,344512.5,597.9469,71.67
4260896.0,331323.7,597.3995,6.74
4260897.0,335708.9,540.993,282.53
4260897.0,337169.0,607.5305,2612.73
4260901.0,332041.5,413.0078,11.12
4260910.0,336403.6,573.3537,1922.08
4260912.0,342245.4,360.7635,518.25
4260913.0,338588.2,425.1366,342.94
4260914.0,337855.1,620.8481,353.74
4260915.0,345890.7,572.9966,402.16
4260916.0,332731.7,430.5824,26.88
4260925.0,327589.9,535.2466,3.38
4260931.0,333422.0,451.1637,25.81
4260932.0,339266.1,513.1881,1025.14
4260937.0,337059.2,603.2806,2966.01
4260941.0,325297.7,531.1931,3.87
4260942.0,343623.7,499.3314,347.35
4260944.0,323483.2,529.485,16.0
4260946.0,334112.2,471.7866,50.68
4260946.0,347267.7,460.1232,1730.67
4260952.0,336287.5,567.7169,1502.46
4260960.0,330417.8,575.3584,2.67
4260960.0,334802.5,497.2521,35.47
4260968.0,336973.3,600.2245,3052.7
4260969.0,341358.2,374.2158,22.65
4260970.0,329659.5,561.1627,3.81
4260972.0,337695.4,615.1983,573.75
4260972.0,338424.4,409.5348,403.03
4260973.0,345001.9,603.2886,23.45
4260975.0,335492.7,530.8823,145.58
4260980.0,331825.4,405.6924,8.9
4260983.0,339857.4,538.8659,1806.58
4260987.0,328882.8,549.0188,2.7
4260991.0,331063.8,589.219,4.01
4260991.0,336911.4,597.097,3059.34
4260995.0,332515.6,424.6001,19.74
4260998.0,325921.7,530.2258,2.83
4260998.0,340546.9,584.3147,540.91
4261000.0,342734.9,362.1016,647.06
4261003.0,346380.2,500.6245,917.34
4261006.0,336138.9,559.7965,1014.6
4261007.0,336866.7,594.8803,3033.7
4261009.0,333205.9,444.9545,28.9
4261012.0,339046.5,465.8233,652.4
4261017.0,328068.3,538.5677,3.83
4261019.0,336834.4,593.8033,2999.18
4261024.0,333896.1,463.2654,34.43
4261027.0,336811.2,592.5372,2966.32
4261030.0,337535.6,613.1059,1054.12
4261030.0,344113.1,554.7779,219.85
4261031.0,338264.7,401.7838,471.06
